Crime ID,Falls within,LSOA code,LSOA name,Latitude,Location,Longitude,Month,Outcome type,Reported by
04f8d0d093cce4f26eb4f92399355760fbe243f9e66b88372c584d5e8cf70365,Thames Valley Police,E01028603,South Oxfordshire 007B,51.681428,On or near Thame Road,-1.131200,2026-06,Investigation complete; no suspect identified,Thames Valley Police
6fa596ca37acd1ae3915a98cfd79fe629b2edaf7545ddb2dfb9c6a30e72acbbe,Thames Valley Police,E01016433,Reading 009B,51.460192,On or near Supermarket,-1.037051,2026-06,Local resolution,Thames Valley Police
0afc759b050c639717f08bc4cb10a13e76e923bdad10c045d109b911b09dc9aa,Thames Valley Police,E01028559,Oxford 020A,51.745060,On or near Lye Valley,-1.208977,2026-06,Action to be taken by another organisation,Thames Valley Police
b7e83321f799d40409c24888917342d5a69dfd33bd6169d600f5697aad9fb368,Thames Valley Police,E01016226,Bracknell Forest 006E,51.411427,On or near Vincent Rise,-0.732481,2026-06,Unable to prosecute suspect,Thames Valley Police
cab56a83dddcb861030848e02ff8684a203bc607877d73798614e2c4fab19984,Thames Valley Police,E01016711,Milton Keynes 031A,52.000301,On or near Colossus Way,-0.741789,2026-06,Unable to prosecute suspect,Thames Valley Police
db6a8b4e4adf8121e2d47355aeb141cf40ce0b8d52b253d437de1941d6b0bd7c,Thames Valley Police,E01017734,Buckinghamshire 007D,51.888068,On or near Leyburne Close,-0.688749,2026-06,Unable to prosecute suspect,Thames Valley Police
acb97350ee124f74493def7c5a4cf37b887ff2be97c29123b762c080ceb15165,Thames Valley Police,E01016591,Windsor and Maidenhead 004D,51.518652,On or near Cannock Close,-0.708911,2026-06,Investigation complete; no suspect identified,Thames Valley Police
09ce5a3d203ce590c5189e199278d3e173101de88a19f80ad84a1a2950dbf609,Thames Valley Police,E01016314,West Berkshire 003D,51.477279,On or near Little Bowden Lane,-1.105535,2026-06,Action to be taken by another organisation,Thames Valley Police
bd9edf12fcd90106cf8f3a7fd3a938092e4285b6ca4434b9c2a86f7e469b039f,Thames Valley Police,E01032555,Oxford 002G,51.787668,On or near Wyatt Road,-1.264122,2026-06,Unable to prosecute suspect,Thames Valley Police
67281479944a27a84b6b749ed3d02e46a65ff630b759dce7d387918909195707,Thames Valley Police,E01016436,Reading 009E,51.454647,On or near Mayfair,-1.041788,2026-06,Investigation complete; no suspect identified,Thames Valley Police
960b9fadfecdd55f273879019b300c0a98c18df215b876dc2d7af55ff7381cd6,Thames Valley Police,E01028793,West Oxfordshire 007C,51.836233,On or near Fairspear Road,-1.545819,2026-06,Local resolution,Thames Valley Police
4754a23df6af8306927039c43bf0b954bcb1e374c6dd4b1358189af496288f03,Thames Valley Police,E01028502,Cherwell 016F,51.825520,On or near Conyger Close,-1.239970,2026-06,Investigation complete; no suspect identified,Thames Valley Police
46dce48c1550dbe7b5d74e6b40a2026a8ed69fb0190da72cd5ce1ca711c4bcfc,Thames Valley Police,E01016591,Windsor and Maidenhead 004D,51.522095,On or near Reform Road,-0.710486,2026-06,Investigation complete; no suspect identified,Thames Valley Police
10d9bb4545947140bfdc6874245114e55fd9aad0a3d0e2134e61d96e920d0140,Thames Valley Police,E01028538,Oxford 005D,51.769943,On or near Westlands Drive,-1.223035,2026-06,Unable to prosecute suspect,Thames Valley Police
e37c958f12b1b0f4e2af20f648834249243c6edf54d9e28cd5ec3d7f661034d5,Thames Valley Police,E01017662,Buckinghamshire 015B,51.820255,On or near Shopping Area,-0.810663,2026-06,Investigation complete; no suspect identified,Thames Valley Police
3c87ab2bd583d6ed477c1cb66497667dd08d269a354cca00dfd20ebe91339abc,Thames Valley Police,E01035247,Slough 011F,51.507583,On or near Herschel Street,-0.592479,2026-06,Unable to prosecute suspect,Thames Valley Police
e4d5fa9864e3a6a086d720f12334a718353fc80d53166899b580ba53a235a2f7,Thames Valley Police,E01028522,Oxford 008B,51.749512,On or near Shopping Area,-1.261865,2026-06,Local resolution,Thames Valley Police
a7c08beea5af9d3a3679bb6fbf509bb767c9f99af16f92e35acaade4d80832e6,Thames Valley Police,E01028513,Oxford 005A,51.767540,On or near Ilsley Road,-1.199861,2026-06,Unable to prosecute suspect,Thames Valley Police
d4ef98773e66d25ceb4c692fc71cf30ec6cccf5f768c7bc955eff300f49d97bf,Thames Valley Police,E01016376,Reading 014C,51.445132,On or near Whitley Street,-0.965378,2026-06,Local resolution,Thames Valley Police
c01304011a1f3fa01208766e73ce950214b3abedac4ae41941f44ae9299a48b1,Thames Valley Police,E01028765,West Oxfordshire 015B,51.730566,On or near Fowler Close,-1.540102,2026-06,Unable to prosecute suspect,Thames Valley Police
076482142c9de44b21d9709374ad01b91b10ab6f269b029425bd5abc9aa2008c,Thames Valley Police,E01028775,West Oxfordshire 014D,51.750610,On or near Charles Road,-1.602463,2026-06,Unable to prosecute suspect,Thames Valley Police
bf37946642e9d61a4a7e5d8f0091e542ebf78e8610c447f33ff388751e10b9d7,Thames Valley Police,E01017895,Buckinghamshire 061A,51.571114,On or near Parking Area,-0.767827,2026-06,Unable to prosecute suspect,Thames Valley Police
e6c30ede3b763fc5e85ec37f9ce4388c66abadd26dbddb03a9245f078774ad3d,Thames Valley Police,E01033498,Milton Keynes 023F,51.998627,On or near Viscount Way,-0.731639,2026-06,Investigation complete; no suspect identified,Thames Valley Police
5634966261eee8c43fac77f9fd16926627d052725f4393ebf7de3f3fd637ecbd,Thames Valley Police,E01033306,Vale of White Horse 006H,51.669879,On or near Regal Close,-1.283904,2026-06,Investigation complete; no suspect identified,Thames Valley Police
9ed54d8e627c56f167e568dcebc25daa8832b06a62f01382b812593c5a9e17ad,Thames Valley Police,E01016585,Windsor and Maidenhead 004B,51.524256,On or near Petrol Station,-0.704226,2026-06,Investigation complete; no suspect identified,Thames Valley Police
9f7194f4209c9347061582e424241a6b0f7ccb1de67adc78c0f5e5edd633b957,Thames Valley Police,E01017837,Buckinghamshire 049B,51.632381,On or near Supermarket,-0.755606,2026-06,Investigation complete; no suspect identified,Thames Valley Police
0692a4edcf350b1bc561a47ef53357706650280738edd92ca52ddee982bc7c9e,Thames Valley Police,E01016520,Slough 005E,51.520469,On or near Homeleigh Terrace,-0.582756,2026-06,Unable to prosecute suspect,Thames Valley Police
6ea7519155b196f9d95d4816ecd767048bcbf48e30610ce4fd10eedbab292b85,Thames Valley Police,E01016732,Milton Keynes 016B,52.038607,On or near Graveney Place,-0.735421,2026-06,Unable to prosecute suspect,Thames Valley Police
9822bbaec888f6909ef33a82d54c5ec123ec972863d5596af5401927160ca0e6,Thames Valley Police,E01016520,Slough 005E,51.520469,On or near Homeleigh Terrace,-0.582756,2026-06,Unable to prosecute suspect,Thames Valley Police
1e3c4ee267144d8eb22f9325a6d2afbcc20c1f86d4abe568ce1fdaaeb0a618fd,Thames Valley Police,E01028650,South Oxfordshire 016A,51.529325,On or near Greys Road,-0.916893,2026-06,Unable to prosecute suspect,Thames Valley Police
a286ac02b2c3b38f3e65703bc98a0044a532b3400f85b9160b434ae3b5033376,Thames Valley Police,E01017716,Buckinghamshire 006D,51.915570,On or near Dunton Road,-0.768469,2026-06,Investigation complete; no suspect identified,Thames Valley Police
17cada8daa7e9213f857e83d1b628787613add5eec5dabea7a4b1ea66f7c9e7c,Thames Valley Police,,,,No location,,2026-06,Formal action is not in the public interest,Thames Valley Police
cc6f0da3643a2beb4ef40c1be55dbd6cb90009273248e24304d18c448486b516,Thames Valley Police,E01033498,Milton Keynes 023F,52.017299,On or near Old Groveway,-0.721391,2026-06,Unable to prosecute suspect,Thames Valley Police
ef840ff304bcb60b9e01aff6f5aa2dfa49bf9d04a4852de244e465c0de298d7e,Thames Valley Police,E01016425,Reading 002C,51.479332,On or near St David's Close,-0.985413,2026-06,Unable to prosecute suspect,Thames Valley Police
d2f80b5d1be73efee3eb80bddadc591ee27954a1c7907dc4966d15c919c375ec,Thames Valley Police,E01016768,Milton Keynes 014D,52.043875,On or near Henrietta Way,-0.743774,2026-06,Unable to prosecute suspect,Thames Valley Police
c941b2a93cbf9fffdc998450a3b6e3c54a71423c5df8c6ada65b567b664de516,Thames Valley Police,E01028453,Cherwell 005E,52.064120,On or near Edinburgh Way,-1.367476,2026-06,Unable to prosecute suspect,Thames Valley Police
d26f0be7107d3ecc9bee82601d8e92f30ca2f6fc3370b409ec731cceff92df37,Thames Valley Police,E01017687,Buckinghamshire 019A,51.803455,On or near Harvey Road,-0.804913,2026-06,Further investigation is not in the public interest,Thames Valley Police
df1bf0e344624b9a9e381f6a36ebb80041a2dbb5c39192ad140aeda10fa3b96a,Thames Valley Police,E01028628,South Oxfordshire 009D,51.615027,On or near Lady Grove,-1.223761,2026-06,Investigation complete; no suspect identified,Thames Valley Police
3cc4e098b2f68fe05766346d8eb9ead0428795bc2de43e3c6ac63f8130c234cf,Thames Valley Police,E01028522,Oxford 008B,51.748309,On or near Police Station,-1.256172,2026-06,Unable to prosecute suspect,Thames Valley Police
8686dff9e4fee7161a695fa49676e9bf17749ee0ceaf7373406238d8f1535de1,Thames Valley Police,E01017916,Buckinghamshire 037B,51.664561,On or near Bottle Square Lane,-0.863659,2026-06,Unable to prosecute suspect,Thames Valley Police
ad6ccb8793e5e3ffa96f4a7ee39647f0763fcdb27ee7cd5f0555def70469cc3f,Thames Valley Police,E01028666,South Oxfordshire 001A,51.749453,On or near Denbigh Road,-0.971421,2026-06,Unable to prosecute suspect,Thames Valley Police
d5edc2642f72623d70d75c94eb9802df70ca4741381b88daa099df3f7853dbcf,Thames Valley Police,E01016629,Wokingham 015B,51.415806,On or near Cornflower Close,-0.869577,2026-06,Unable to prosecute suspect,Thames Valley Police
2226f7c15f49b8fbfd47544c19247811072d57519b7b82664bd45597473c7511,Thames Valley Police,E01028521,Oxford 008A,51.751688,On or near Queen Street,-1.258825,2026-06,Local resolution,Thames Valley Police
ac85df29320081beecd6ec22998b36d6a93dbb458438ae7d4a3876009ae84599,Thames Valley Police,E01033856,West Berkshire 019I,51.403610,On or near Northbrook Street,-1.324541,2026-06,Unable to prosecute suspect,Thames Valley Police
c5641fd7c2eaf4730133928ba55ea563512c4ead1f6dd9a5291f71d2a4315ba6,Thames Valley Police,E01017818,Buckinghamshire 058A,51.574472,On or near Police Station,-0.533555,2026-06,Unable to prosecute suspect,Thames Valley Police
c19b69bf181b430bd4869bd4732d568d4e6de7a7ef010beba9aace30c5ced13d,Thames Valley Police,E01016793,Milton Keynes 004C,52.082369,On or near The Canons,-0.709916,2026-06,Unable to prosecute suspect,Thames Valley Police
9cd2468046362714e5ca47b9e5ab385a8aceb54e1332cf21a04d3eaa8bc48ddb,Thames Valley Police,E01032955,Buckinghamshire 015D,51.815184,On or near Great Western Street,-0.813379,2026-06,Investigation complete; no suspect identified,Thames Valley Police
1ec54c69378ffc664cdd022814685bb0646f357da2a92fac1df8a888510c7fd8,Thames Valley Police,E01016544,Windsor and Maidenhead 010A,51.481615,On or near Peascod Street,-0.609868,2026-06,Unable to prosecute suspect,Thames Valley Police
798490d7daa3cfc1248ab121f39258f5124c6a4db1d6c971b3db544ce9ac0cf9,Thames Valley Police,E01032955,Buckinghamshire 015D,51.815184,On or near Great Western Street,-0.813379,2026-06,Investigation complete; no suspect identified,Thames Valley Police
96f1d250a7ab31cbd6f0af010ec6b53210f9d1c71a5c5ff8af472fbf0063f733,Thames Valley Police,E01028427,Cherwell 007B,52.056881,On or near Supermarket,-1.332808,2026-06,Investigation complete; no suspect identified,Thames Valley Police
971cab2a5a7d777ee2154b3c5a77c207f31febf520740a42bcf018ce8ba9e426,Thames Valley Police,E01033415,Reading 019B,51.454809,On or near Shopping Area,-0.975896,2026-06,Investigation complete; no suspect identified,Thames Valley Police
c1e58bcfae3d43ec3c5c50ac9999bdb7b1390cdf0fadbd818a0890cffbe147de,Thames Valley Police,E01016458,Slough 015A,51.519065,On or near Charlotte Avenue,-0.593177,2026-06,Investigation complete; no suspect identified,Thames Valley Police
c82da8bcb130f3644c7876dcc22210a683774cd6acb90d4b287c468bf8a77e57,Thames Valley Police,E01028553,Oxford 016B,51.716392,On or near Armstrong Road,-1.225892,2026-06,Unable to prosecute suspect,Thames Valley Police
46772e36f33b3407bc697fdec945f0f2d7e11aa535b28f5906449cc314b50c9d,Thames Valley Police,E01016777,Milton Keynes 020C,52.034782,On or near Lydiard,-0.799571,2026-06,Unable to prosecute suspect,Thames Valley Police
1f3945aa287e49957b5f5a3a61d2b87b790a2787160b5820785e8847f6cd282f,Thames Valley Police,E01016723,Milton Keynes 013C,52.045287,On or near Naphill Place,-0.771104,2026-06,Investigation complete; no suspect identified,Thames Valley Police
f293cc24329796a0ac0d4e54c9fdc71765a81c44fe62a72b096e0d9df4929521,Thames Valley Police,E01032955,Buckinghamshire 015D,51.817163,On or near Church Street,-0.815184,2026-06,Unable to prosecute suspect,Thames Valley Police
6add6dc7f1c4b562ddad63d3991594246d6274c825852b335fd96ea456f21206,Thames Valley Police,E01028795,West Oxfordshire 002A,51.967419,On or near Park/Open Space,-1.577100,2026-06,Investigation complete; no suspect identified,Thames Valley Police
57360fb29450bf2052925df56d5afead2559d8f8d53d3e177ffaa3dfa1bccfc3,Thames Valley Police,E01017726,Buckinghamshire 024A,51.759371,On or near South Street,-0.742990,2026-06,Investigation complete; no suspect identified,Thames Valley Police
805c70e38a99d55e154b1950a840c3d04a42f86f593bb7eafa0e5d591766c60f,Thames Valley Police,E01016458,Slough 015A,51.519065,On or near Charlotte Avenue,-0.593177,2026-06,Investigation complete; no suspect identified,Thames Valley Police
c33a83f33c43ded0ea77f833268a7468ca9988b973aaaafec37b0a5d82eb1856,Thames Valley Police,E01035241,Bracknell Forest 007F,51.415040,On or near Supermarket,-0.750730,2026-06,Investigation complete; no suspect identified,Thames Valley Police
1c942888ad4b4499900beb0f5d9af56c86f5d9d704ea04761bdd7aa0d3907991,Thames Valley Police,E01016831,Milton Keynes 029B,52.002798,On or near A421,-0.763702,2026-06,Unable to prosecute suspect,Thames Valley Police
5fdea314024511f5500512aef3b350b193d0e72958baa8cd51999bddcfbfce1e,Thames Valley Police,E01016479,Slough 014A,51.489914,On or near Sovereign Heights,-0.542436,2026-06,Unable to prosecute suspect,Thames Valley Police
8d12be170972adfa63cb7aa7d3b14289bc30f64457a9dd122fe419f23237c103,Thames Valley Police,E01028780,West Oxfordshire 001A,51.941402,On or near Rowell Way,-1.541602,2026-06,Unable to prosecute suspect,Thames Valley Police
d90c113eae9cb6d8d3ede35c57102748b4ddb69f01166abfe63aa5f2b61366b3,Thames Valley Police,E01017780,Buckinghamshire 028C,51.721578,On or near Waller Way,-0.598193,2026-06,Investigation complete; no suspect identified,Thames Valley Police
4ac2ba590ee22f81cce6ee9d018049e1530ef2e29335c4eca101152ef4eecd89,Thames Valley Police,E01016232,Bracknell Forest 010E,51.395858,On or near Gainsborough,-0.748047,2026-06,Unable to prosecute suspect,Thames Valley Police
20c2d8ff59dbec1d0fa0a9da240fbff33090756545167921b568bd2b074e2733,Thames Valley Police,E01028750,Vale of White Horse 003E,51.703094,On or near Huxley Close,-1.312669,2026-06,Unable to prosecute suspect,Thames Valley Police
a808145e4294c573b5325644a3548698615bbd9743bce942b4a42ef63c6afe2a,Thames Valley Police,E01033415,Reading 019B,51.454809,On or near Shopping Area,-0.975896,2026-06,Investigation complete; no suspect identified,Thames Valley Police
52012c565e7a8ec81c8f04f00b6adb0471a0e78ef465fdbfd6b9fdcaa34f427e,Thames Valley Police,E01016794,Milton Keynes 004D,52.086405,On or near Supermarket,-0.723825,2026-06,Investigation complete; no suspect identified,Thames Valley Police
3bedd07f568e7aa3cef47a5c0e08aebe314b395e5950dc5b86347c944ad34b92,Thames Valley Police,E01028647,South Oxfordshire 004B,51.737999,On or near Motorway Service Area,-1.097167,2026-06,Unable to prosecute suspect,Thames Valley Police
e7b9eff12788d3b5a094d13b5edb7f4a55341b1dcad570804879e51850961874,Thames Valley Police,E01016665,Wokingham 008D,51.432765,On or near Brookside Close,-0.911481,2026-06,Unable to prosecute suspect,Thames Valley Police
4e99df797dd99d0dbb9248d0e3a67c7b6b4d6ad481fbcf0e2c2b6e0b4c1a49c5,Thames Valley Police,E01016841,Milton Keynes 008D,52.064140,On or near Queen Anne Street,-0.796261,2026-06,Unable to prosecute suspect,Thames Valley Police
2498aca8090aa31331635917289a4f1118c97cc43d87a9fae25aec57c3e76de1,Thames Valley Police,E01017796,Buckinghamshire 053A,51.609574,On or near Supermarket,-0.643166,2026-06,Investigation complete; no suspect identified,Thames Valley Police
f8853e448e726e072d8c1aa523ff8d3a8bda15be9a26fe84efe4a9bb86f9c838,Thames Valley Police,E01028520,Oxford 018A,51.718757,On or near Gentian Road,-1.192514,2026-06,Unable to prosecute suspect,Thames Valley Police
f4de9ab5e75ce7cfaab51f99fadffa7bce1ac744f378604eac59746bdfab3bb6,Thames Valley Police,E01017895,Buckinghamshire 061A,51.571346,On or near Station Approach,-0.767648,2026-06,Investigation complete; no suspect identified,Thames Valley Police
762fa16a64d972c252e00c15b641532cb39a9074feb8c183ca6e2a8b606f39b7,Thames Valley Police,E01033420,Reading 020B,51.453645,On or near Shopping Area,-0.971317,2026-06,Investigation complete; no suspect identified,Thames Valley Police
0e0bffe378eb3740f85862f34cdcf95a9059e46cec5c3f235b0b556ca4283ae0,Thames Valley Police,E01016402,Reading 010B,51.447593,On or near Auckland Road,-0.933016,2026-06,Investigation complete; no suspect identified,Thames Valley Police
346fd029676b7ef4d6711e8b505eb02567ad7814b5c6d808276b88fce4fe4d26,Thames Valley Police,E01016269,West Berkshire 015C,51.425356,On or near Petrol Station,-1.031369,2026-06,Suspect charged,Thames Valley Police
e641e9c3e4b0b22209a81e496540ba68846f942c978503841f1dac1350cf2e50,Thames Valley Police,E01033415,Reading 019B,51.454997,On or near King Street,-0.969631,2026-06,Investigation complete; no suspect identified,Thames Valley Police
01deea8293ff706cf7bdd52d79145254f24ba25affe1cfc1775bfd7f4cec16da,Thames Valley Police,E01028722,Vale of White Horse 011B,51.611858,On or near Westbrook,-1.422880,2026-06,Investigation complete; no suspect identified,Thames Valley Police
a21c01dbf58f0eae8a3378fd5e0c9e75cf973ff7877a901cf425fbb612d8aab2,Thames Valley Police,E01028445,Cherwell 003A,52.071010,On or near Chetwode,-1.354642,2026-06,Unable to prosecute suspect,Thames Valley Police
581907cd44f6fd7a04932372833f092a91679f3b348a5f6c4ec26d73a7f8063a,Thames Valley Police,E01016710,Milton Keynes 030A,51.990540,On or near Willow Way,-0.727120,2026-06,Unable to prosecute suspect,Thames Valley Police
96766ec0a876b9baf0aad24b2020e6e23703faaa27d6130676071f5d4016027e,Thames Valley Police,E01017724,Buckinghamshire 020D,51.801978,On or near Supermarket,-0.822400,2026-06,Investigation complete; no suspect identified,Thames Valley Police
b1a6c48de8950c15be8506756c391e43672c92babff2b340605650b3aedf4668,Thames Valley Police,E01028521,Oxford 008A,51.751688,On or near Queen Street,-1.258825,2026-06,Investigation complete; no suspect identified,Thames Valley Police
c1933efc93397ffdfdbf1489bdce421d545a78ed4bd053ee1710f664cd3505dd,Thames Valley Police,E01032955,Buckinghamshire 015D,51.815241,On or near Friarage Road,-0.815481,2026-06,Unable to prosecute suspect,Thames Valley Police
d39e09a051ce2baca1607f1823b8b0666335052a6c8d8c4e2bceaaca0793369a,Thames Valley Police,E01017845,Buckinghamshire 052C,51.614376,On or near Neale Close,-0.779207,2026-06,Investigation complete; no suspect identified,Thames Valley Police
87be773baeea3634e620a4a2717e0c2c0f9b6912a2b01659973c51dbe3b57727,Thames Valley Police,E01033498,Milton Keynes 023F,52.010697,On or near Shopping Area,-0.736393,2026-06,Action to be taken by another organisation,Thames Valley Police
dbe96970ca0eb1a19f0e5ab235f08ec62dad4fb084187749fbf3dba5c7671416,Thames Valley Police,E01033511,Milton Keynes 033B,52.048816,On or near Cavan Way,-0.699464,2026-06,Unable to prosecute suspect,Thames Valley Police
c50a46abda4c57ef692664e1a1b25c5ecc29155fe0313a74f85bc38c257f9124,Thames Valley Police,E01016751,Milton Keynes 028D,51.999069,On or near Stolford Rise,-0.783732,2026-06,Unable to prosecute suspect,Thames Valley Police
b5ed812f24a22b7a13f82a884151612fe83d2bcd4e2887d2569319edda325c66,Thames Valley Police,E01016190,Bracknell Forest 003A,51.418964,On or near Clayton Grove,-0.734257,2026-06,Investigation complete; no suspect identified,Thames Valley Police
878c6acbf400476e5bb85308fda251bb39f0ff0f41584fa30f0a9875aef6f058,Thames Valley Police,E01033959,Buckinghamshire 009G,51.836084,On or near Hyton Square,-0.818229,2026-06,Unable to prosecute suspect,Thames Valley Police
e1a7c4cca188b1dad1dbb90232c8f263a6616eb836579ef2a7ec059a669639a5,Thames Valley Police,E01016389,Reading 013B,51.442766,On or near North Lodge Mews,-0.995245,2026-06,Unable to prosecute suspect,Thames Valley Police
b5242eac86a844d96657772c2d7cf0d7823dff9ba56f39f816df0115486ec2f2,Thames Valley Police,E01016358,Reading 007B,51.455702,On or near Petrol Station,-0.987229,2026-06,Investigation complete; no suspect identified,Thames Valley Police
e5ba706e4d49d1ee52a628c2fef99911d4b6fe66335d8b9434946d97274e6fd0,Thames Valley Police,E01033499,Milton Keynes 014E,52.040529,On or near Petrol Station,-0.747711,2026-06,Investigation complete; no suspect identified,Thames Valley Police
8890808591fa2853a72cb683551db01238200db0f8a0cd79301601a41502793c,Thames Valley Police,E01016724,Milton Keynes 013D,52.041581,On or near Patriot Drive,-0.778773,2026-06,Investigation complete; no suspect identified,Thames Valley Police
dc38d5ae8f8f32b68464241d7540a0c4086168735869a9527928fe220db09481,Thames Valley Police,E01017699,Buckinghamshire 014C,51.816374,On or near Supermarket,-0.800364,2026-06,Investigation complete; no suspect identified,Thames Valley Police
bde7aa15566fd121ce8f6f4beb6f6f4b8eb1b54563ee83a8b554350905936ba8,Thames Valley Police,E01016567,Windsor and Maidenhead 010B,51.488925,On or near Church Close,-0.609877,2026-06,Unable to prosecute suspect,Thames Valley Police
340a52e46ace20296c58fcde46dc5b8845803956948d006bf3d64b1eba591223,Thames Valley Police,E01034451,Milton Keynes 024E,52.021474,On or near Bellway,-0.660207,2026-06,Investigation complete; no suspect identified,Thames Valley Police
639cb29eb7bc85ec709db7862980dbc068df4e37685d578fb4edd0a758dca39d,Thames Valley Police,E01028437,Cherwell 004C,52.076598,On or near Shopping Area,-1.318700,2026-06,Investigation complete; no suspect identified,Thames Valley Police
a6dbf20cc15f80d279b41f054380b787df4bc7abec523b8b55c80840c62b3762,Thames Valley Police,E01017858,Buckinghamshire 038B,51.634928,On or near Petrol Station,-0.754062,2026-06,Investigation complete; no suspect identified,Thames Valley Police
47a7b7c7999a75048527ccb2e4e574cb88d289c568d6f9dd4eac1840a32d4c40,Thames Valley Police,E01032951,West Oxfordshire 013G,51.767907,On or near Oaks Mead,-1.583835,2026-06,Investigation complete; no suspect identified,Thames Valley Police
f624b93ad0f34fefe7a46fe686ccbd75e93f75fa50fc251e2aadaff25d18da0c,Thames Valley Police,E01028771,West Oxfordshire 014A,51.763068,On or near Burford Road,-1.596268,2026-06,Unable to prosecute suspect,Thames Valley Police
19390620002c559ac696175ef745f2d8e43e630df2d00ce1a6323ec972ec58ad,Thames Valley Police,E01033499,Milton Keynes 014E,52.044122,On or near North Tenth Street,-0.757706,2026-06,Investigation complete; no suspect identified,Thames Valley Police
2d184ccc4a0514bdcaca9dbb6a11cdbab5521f0339585dfdb7b99ceea90d2813,Thames Valley Police,E01035760,Vale of White Horse 015H,51.606622,On or near Bramble Lane,-1.270315,2026-06,Unable to prosecute suspect,Thames Valley Police
c8aefdc73d35614da684c55ff7d8d185c515102f2fc8c2814be5b3dde22eae9b,Thames Valley Police,E01017635,Buckinghamshire 018A,51.806505,On or near Supermarket,-0.784990,2026-06,Investigation complete; no suspect identified,Thames Valley Police
4d1ca4b2c40e510b3e4986caabadcfe4743eeec4f1a78826e43d6f8779ea6d7b,Thames Valley Police,E01028697,Vale of White Horse 006C,51.683050,On or near Bourlon Wood,-1.292592,2026-06,Investigation complete; no suspect identified,Thames Valley Police
8c7f6493cd9f2808f15e485172a0d5ea1c938cb5605b23ab9355ffaa17f3eafc,Thames Valley Police,E01017838,Buckinghamshire 049C,51.625978,On or near Knights Hill,-0.768321,2026-06,Action to be taken by another organisation,Thames Valley Police
d10663125f7c7194aa2d5c32ad7b82dc7afdaa34dc07e44e84d7245001892546,Thames Valley Police,E01016260,West Berkshire 006B,51.444875,On or near Poppy Way,-1.048640,2026-06,Unable to prosecute suspect,Thames Valley Police
e4d0066f5e78eaf6af7e11728be71805fb7763518b9c35a8fda78ea31057e050,Thames Valley Police,E01028659,South Oxfordshire 020A,51.486023,On or near Pond Lane,-1.020463,2026-06,Unable to prosecute suspect,Thames Valley Police
c673cc5180255aa6cb241bd96f1cb81753b43876193493ba1653b2a25a487e1e,Thames Valley Police,E01017838,Buckinghamshire 049C,51.625978,On or near Knights Hill,-0.768321,2026-06,Action to be taken by another organisation,Thames Valley Police
86c2ce8b8638bfdfb92efab408e6097b8d13fda199f2562569d3d4fadfb7c36a,Thames Valley Police,E01016844,Milton Keynes 023D,52.019846,On or near Capron,-0.740862,2026-06,Local resolution,Thames Valley Police
3d4464e3d9b9c2ed316ea3e59b99eaedc7a94019bf4b7363ec375ea23371e920,Thames Valley Police,E01016416,Reading 012C,51.451295,On or near Donnington Road,-0.951596,2026-06,Investigation complete; no suspect identified,Thames Valley Police
79d06c4140ad39f7d03fc626a097b28859240846faf159e46ad2130f1277cdfd,Thames Valley Police,E01016762,Milton Keynes 005A,52.069859,On or near Ledbury,-0.761617,2026-06,Unable to prosecute suspect,Thames Valley Police
ba3408f6d188edf745c5f1a4b47670ce483a97b5bcf13e5487eaf7e5471f52eb,Thames Valley Police,E01016627,Wokingham 010A,51.426173,On or near Ashton Road,-0.854694,2026-06,Local resolution,Thames Valley Police
60d7b83c12655db83b233b7da8b17f26914d07460237dc3f02ae69b5d28c91cb,Thames Valley Police,E01032955,Buckinghamshire 015D,51.815011,On or near Bus/Coach Station,-0.813387,2026-06,Unable to prosecute suspect,Thames Valley Police
6818a2d726c6f897c729aef922d7b3a919b5974642dfc229cb67c88aa5d455b1,Thames Valley Police,E01017654,Buckinghamshire 016B,51.814341,On or near Springfield Close,-0.825181,2026-06,Unable to prosecute suspect,Thames Valley Police
e662ff0155c835535b47debb756a12479fc9b5dea1df7cf86a29907014ae1e18,Thames Valley Police,E01016542,Windsor and Maidenhead 009D,51.491124,On or near Peters Lane,-0.710222,2026-06,Investigation complete; no suspect identified,Thames Valley Police
8eb6abec3f3ef9094658916f6c38721c6ba1e4ebe0e264fcf35acda32d9ebf1e,Thames Valley Police,E01016384,Reading 005C,51.470412,On or near Parking Area,-1.027823,2026-06,Action to be taken by another organisation,Thames Valley Police
10ed945c07b6be76a5f5942ee8a41bf9fce3c83d37d9a324c211b069911be374,Thames Valley Police,E01016337,West Berkshire 017C,51.403210,On or near Elms Avenue,-1.251230,2026-06,Investigation complete; no suspect identified,Thames Valley Police
5744dcfeb345f98595f6749c755ef7e2050e168679447d0a5bd8a97b638cbc62,Thames Valley Police,E01016337,West Berkshire 017C,51.403210,On or near Elms Avenue,-1.251230,2026-06,Investigation complete; no suspect identified,Thames Valley Police
1ca56cfbc760ed3f6f4a18fca77b25830ff138ea8105a3f9a9a39db4a92a5521,Thames Valley Police,E01032955,Buckinghamshire 015D,51.818120,On or near St Mary's Square,-0.815565,2026-06,Unable to prosecute suspect,Thames Valley Police
177e03a2ebbf58f95601b1c13f2e3d3937d7e6bb1fa89a335efa6daf5608985e,Thames Valley Police,E01033497,Milton Keynes 023E,51.989974,On or near Burgess Avenue,-0.702392,2026-06,Investigation complete; no suspect identified,Thames Valley Police
